n,delta_label,delta,p_label,p_true,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,132,31000132,MM,0.0007578000659123063,True,0.5670259634759764,0.06387731597810087,1.715837880585081,0.8242367669110279,0.8591949958826137,0.06702596347597645,0.06387731597810087,0.2158378805850809,-0.17576323308897213,-0.14080500411738628,0.06702596347597645,0.06387731597810087,0.2158378805850809,0.17576323308897213,0.14080500411738628
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,132,31000132,MLE,3.003904000041075,True,0.7094300930736663,0.2767942715221147,2.0056005460814763,0.9638909320466593,0.720792829602679,0.20943009307366633,0.2767942715221147,0.5056005460814763,-0.03610906795334068,-0.279207170397321,0.20943009307366633,0.2767942715221147,0.5056005460814763,0.03610906795334068,0.279207170397321
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,133,31000133,MM,0.0014120000414550304,True,0.5807646911601755,0.035710379871173425,1.9852109402259264,0.718757425475131,0.42723283402962514,0.08076469116017548,0.035710379871173425,0.48521094022592637,-0.281242574524869,-0.5727671659703748,0.08076469116017548,0.035710379871173425,0.48521094022592637,0.281242574524869,0.5727671659703748
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,133,31000133,MLE,2.608654500101693,True,0.6635992603260393,0.22340046748263964,2.0950056919612976,0.9055560259637222,0.4131644616119687,0.16359926032603933,0.22340046748263964,0.5950056919612976,-0.0944439740362778,-0.5868355383880313,0.16359926032603933,0.22340046748263964,0.5950056919612976,0.0944439740362778,0.5868355383880313
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,134,31000134,MM,0.0014473999617621303,True,0.5392336811660702,0.04073744391649159,1.639700684593558,0.8879511794517699,0.7703640470335112,0.03923368116607018,0.04073744391649159,0.139700684593558,-0.11204882054823007,-0.22963595296648875,0.03923368116607018,0.04073744391649159,0.139700684593558,0.11204882054823007,0.22963595296648875
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,134,31000134,MLE,3.03126209997572,True,0.32105440584040973,-0.3312272223977537,1.3017652915962004,0.7067781712748191,0.9732984261858665,-0.17894559415959027,-0.3312272223977537,-0.19823470840379964,-0.2932218287251809,-0.026701573814133517,0.17894559415959027,0.3312272223977537,0.19823470840379964,0.2932218287251809,0.026701573814133517
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,135,31000135,MM,0.0015570999821648002,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,135,31000135,MLE,3.028391300002113,True,0.8595748132319188,0.6130143630816453,1.7922437868073906,1.3250853902256245,1.6487659079666435,0.35957481323191876,0.6130143630816453,0.2922437868073906,0.32508539022562455,0.6487659079666435,0.35957481323191876,0.6130143630816453,0.2922437868073906,0.32508539022562455,0.6487659079666435
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,136,31000136,MM,0.000754399923607707,True,0.9442476972732694,0.6498364881947714,2.316728861350285,1.3086746246124177,1.5050229307150456,0.4442476972732694,0.6498364881947714,0.8167288613502852,0.3086746246124177,0.5050229307150456,0.4442476972732694,0.6498364881947714,0.8167288613502852,0.3086746246124177,0.5050229307150456
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,136,31000136,MLE,3.0012541000032797,True,0.8486910195829063,0.6156515000016511,1.4557739834375665,1.2545840681481475,2.052121495888089,0.34869101958290627,0.6156515000016511,-0.04422601656243352,0.2545840681481475,1.052121495888089,0.34869101958290627,0.6156515000016511,0.04422601656243352,0.2545840681481475,1.052121495888089
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,137,31000137,MM,0.001088300021365285,True,0.27880604831085337,-0.4462104800016664,1.3049571756551308,0.5747996929024604,1.0136724945343272,-0.22119395168914663,-0.4462104800016664,-0.1950428243448692,-0.42520030709753964,0.013672494534327173,0.22119395168914663,0.4462104800016664,0.1950428243448692,0.42520030709753964,0.013672494534327173
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,137,31000137,MLE,2.764678799896501,True,0.08866410674739408,-1.1348264261834373,1.0065876037961559,0.19407091137331656,1.2291627953587954,-0.4113358932526059,-1.1348264261834373,-0.49341239620384414,-0.8059290886266834,0.22916279535879536,0.4113358932526059,1.1348264261834373,0.49341239620384414,0.8059290886266834,0.22916279535879536
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,138,31000138,MM,0.0015474000247195363,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,138,31000138,MLE,2.001037299982272,True,0.16914923853535285,-0.8870914075284916,1.1067085266127665,0.3722994365514463,1.2774286301180084,-0.33085076146464715,-0.8870914075284916,-0.39329147338723347,-0.6277005634485537,0.27742863011800845,0.33085076146464715,0.8870914075284916,0.39329147338723347,0.6277005634485537,0.27742863011800845
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,139,31000139,MM,0.0015615999000146985,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,139,31000139,MLE,2.3555437000468373,True,0.8146645136134169,0.6057882891525417,2.4202801886820393,1.194240595508612,0.4220369832168773,0.31466451361341685,0.6057882891525417,0.9202801886820393,0.19424059550861195,-0.5779630167831227,0.31466451361341685,0.6057882891525417,0.9202801886820393,0.19424059550861195,0.5779630167831227
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,140,31000140,MM,0.0014303999487310648,True,0.5381105572122098,-0.0688145808826165,1.865817176818786,0.7187381364517468,0.6008129911474914,0.038110557212209795,-0.0688145808826165,0.3658171768187859,-0.2812618635482532,-0.3991870088525086,0.038110557212209795,0.0688145808826165,0.3658171768187859,0.2812618635482532,0.3991870088525086
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,140,31000140,MLE,2.9050553999841213,True,0.74483083544321,0.3427381692494982,2.2318113857151536,1.078949464537716,0.44150634176270837,0.24483083544321005,0.3427381692494982,0.7318113857151536,0.07894946453771601,-0.5584936582372917,0.24483083544321005,0.3427381692494982,0.7318113857151536,0.07894946453771601,0.5584936582372917
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,141,31000141,MM,0.0008575000101700425,True,0.2878288180524043,-0.40478232790474666,1.170561438101778,0.8141943703421218,1.3913819993851058,-0.2121711819475957,-0.40478232790474666,-0.32943856189822207,-0.18580562965787817,0.39138199938510576,0.2121711819475957,0.40478232790474666,0.32943856189822207,0.18580562965787817,0.39138199938510576
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,141,31000141,MLE,3.003637200105004,True,0.26386960712738167,-0.3505861140167231,1.0998610190734335,0.9214981100119375,1.47006252035499,-0.23613039287261833,-0.3505861140167231,-0.4001389809265665,-0.07850188998806251,0.47006252035498997,0.23613039287261833,0.3505861140167231,0.4001389809265665,0.07850188998806251,0.47006252035498997
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,142,31000142,MM,0.0007940001087263227,True,0.5456064515591157,-0.008657681458131505,1.5771144659827634,0.7903314698515269,1.0893756258543552,0.04560645155911569,-0.008657681458131505,0.07711446598276339,-0.2096685301484731,0.08937562585435521,0.04560645155911569,0.008657681458131505,0.07711446598276339,0.2096685301484731,0.08937562585435521
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,142,31000142,MLE,2.9527818000642583,True,0.6235143412450577,0.10011434730725836,1.7251234017085053,0.8674017111895233,1.0330736213542384,0.12351434124505767,0.10011434730725836,0.2251234017085053,-0.13259828881047675,0.033073621354238414,0.12351434124505767,0.10011434730725836,0.2251234017085053,0.13259828881047675,0.033073621354238414
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,143,31000143,MM,0.0015653999289497733,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,143,31000143,MLE,2.8940289999591187,True,0.61488457032863,0.2930154413253344,1.828959083596132,0.8772074940650018,0.5665642391293598,0.11488457032862998,0.2930154413253344,0.328959083596132,-0.12279250593499824,-0.4334357608706402,0.11488457032862998,0.2930154413253344,0.328959083596132,0.12279250593499824,0.4334357608706402
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,144,31000144,MM,0.001545500010251999,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,144,31000144,MLE,3.008173599955626,True,0.28491070678328456,-0.26503977440260207,1.2118806237448074,0.6751056227017795,1.2477435644262629,-0.21508929321671544,-0.26503977440260207,-0.28811937625519257,-0.32489437729822046,0.24774356442626289,0.21508929321671544,0.26503977440260207,0.28811937625519257,0.32489437729822046,0.24774356442626289
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,145,31000145,MM,0.0015536999562755227,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,145,31000145,MLE,2.7507865000516176,True,0.8556767635360086,0.6425147137208685,1.7614365667588807,1.8654617324733593,0.26689247487943485,0.35567676353600863,0.6425147137208685,0.2614365667588807,0.8654617324733593,-0.7331075251205652,0.35567676353600863,0.6425147137208685,0.2614365667588807,0.8654617324733593,0.7331075251205652
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,146,31000146,MM,0.0014966001035645604,True,0.5714130195034617,-0.015413384301565802,1.7901014895672867,0.8337434499579766,0.6265304763933554,0.07141301950346168,-0.015413384301565802,0.29010148956728665,-0.16625655004202344,-0.37346952360664465,0.07141301950346168,0.015413384301565802,0.29010148956728665,0.16625655004202344,0.37346952360664465
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,146,31000146,MLE,2.9940919000655413,True,0.752910300811291,0.3145979487997997,2.1107425731563385,1.0965198170845956,0.4756216137094366,0.25291030081129096,0.3145979487997997,0.6107425731563385,0.09651981708459556,-0.5243783862905633,0.25291030081129096,0.3145979487997997,0.6107425731563385,0.09651981708459556,0.5243783862905633
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,147,31000147,MM,0.0015453998930752277,True,0.720695188266889,0.12688439339815072,2.2028164910666916,0.888555416000589,0.43943316160170787,0.22069518826688905,0.12688439339815072,0.7028164910666916,-0.11144458399941104,-0.5605668383982921,0.22069518826688905,0.12688439339815072,0.7028164910666916,0.11144458399941104,0.5605668383982921
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,147,31000147,MLE,1.72913430002518,True,0.6647399778101442,0.03487277032042799,2.038778402729244,0.8245026779604935,0.559503729960589,0.16473997781014416,0.03487277032042799,0.5387784027292439,-0.17549732203950652,-0.44049627003941105,0.16473997781014416,0.03487277032042799,0.5387784027292439,0.17549732203950652,0.44049627003941105
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,148,31000148,MM,0.0009305999847128987,True,0.3909137571331775,-0.5200755178816574,1.4383170695746819,0.7733239035228463,0.8039484037336012,-0.1090862428668225,-0.5200755178816574,-0.06168293042531814,-0.2266760964771537,-0.1960515962663988,0.1090862428668225,0.5200755178816574,0.06168293042531814,0.2266760964771537,0.1960515962663988
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,148,31000148,MLE,2.558169199968688,True,0.8486139302493889,0.40691204227157185,2.1629680878293205,1.4946725942501498,0.26819448386082134,0.3486139302493889,0.40691204227157185,0.6629680878293205,0.49467259425014976,-0.7318055161391787,0.3486139302493889,0.40691204227157185,0.6629680878293205,0.49467259425014976,0.7318055161391787
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,149,31000149,MM,0.000902900006622076,True,0.28493917226664234,-0.3219773903612311,1.209727030709911,0.9417429288817855,1.1158606319034152,-0.21506082773335766,-0.3219773903612311,-0.29027296929008894,-0.05825707111821454,0.11586063190341522,0.21506082773335766,0.3219773903612311,0.29027296929008894,0.05825707111821454,0.11586063190341522
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,149,31000149,MLE,3.007670500082895,True,0.16076812533417356,-0.6489914151038354,1.0457438527658631,0.8065766143916848,1.22383618326846,-0.33923187466582644,-0.6489914151038354,-0.4542561472341369,-0.19342338560831518,0.2238361832684601,0.33923187466582644,0.6489914151038354,0.4542561472341369,0.19342338560831518,0.2238361832684601
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,150,31000150,MM,0.0011905001010745764,True,0.3329165743480605,-0.3811436975393958,1.275451148860578,0.8497168963376948,0.8661006812934422,-0.1670834256519395,-0.3811436975393958,-0.22454885113942202,-0.15028310366230524,-0.1338993187065578,0.1670834256519395,0.3811436975393958,0.22454885113942202,0.15028310366230524,0.1338993187065578
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,150,31000150,MLE,3.0141294000204653,True,0.1967165878166854,-0.7409511811583377,1.0826822045868247,0.7118584556826629,1.0015909235495752,-0.30328341218331456,-0.7409511811583377,-0.41731779541317526,-0.2881415443173371,0.0015909235495752405,0.30328341218331456,0.7409511811583377,0.41731779541317526,0.2881415443173371,0.0015909235495752405
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,151,31000151,MM,0.001574800000526011,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,151,31000151,MLE,2.1032930000219494,True,0.08656599218993305,-1.0337589607151059,1.1399045891234918,0.14571688737341182,1.222145835394186,-0.41343400781006695,-1.0337589607151059,-0.3600954108765082,-0.8542831126265882,0.2221458353941861,0.41343400781006695,1.0337589607151059,0.3600954108765082,0.8542831126265882,0.2221458353941861
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,152,31000152,MM,0.0022412000689655542,True,0.8856706864240353,0.6672921689799721,2.4504482027843,1.457592002216685,0.3350421694419119,0.38567068642403535,0.6672921689799721,0.9504482027843002,0.45759200221668506,-0.6649578305580881,0.38567068642403535,0.6672921689799721,0.9504482027843002,0.45759200221668506,0.6649578305580881
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,152,31000152,MLE,2.9622778000775725,True,0.8373331526752232,0.5880816713618404,2.3283102896532757,1.3694849086195122,0.5656638796249348,0.33733315267522324,0.5880816713618404,0.8283102896532757,0.3694849086195122,-0.4343361203750652,0.33733315267522324,0.5880816713618404,0.8283102896532757,0.3694849086195122,0.4343361203750652
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,153,31000153,MM,0.0010299000423401594,True,0.9368310312929374,0.7498050380076843,2.6129971803548617,1.3727227547256113,1.5103199475985913,0.43683103129293743,0.7498050380076843,1.1129971803548617,0.37272275472561134,0.5103199475985913,0.43683103129293743,0.7498050380076843,1.1129971803548617,0.37272275472561134,0.5103199475985913
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,153,31000153,MLE,2.991356199956499,True,0.756594218879984,0.6842422713604929,1.4371360273720069,1.253456809287521,2.194293275197455,0.256594218879984,0.6842422713604929,-0.06286397262799315,0.2534568092875209,1.194293275197455,0.256594218879984,0.6842422713604929,0.06286397262799315,0.2534568092875209,1.194293275197455
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,154,31000154,MM,0.0010863000061362982,True,0.21253583651297092,-0.8206794698087224,1.0324660927463962,0.6258885570014587,1.1132583608813886,-0.2874641634870291,-0.8206794698087224,-0.4675339072536038,-0.37411144299854127,0.11325836088138863,0.2874641634870291,0.8206794698087224,0.4675339072536038,0.37411144299854127,0.11325836088138863
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,154,31000154,MLE,3.0052886999910697,True,0.281311040139816,-0.6012118557448944,1.1238989716351957,0.7864476475805198,1.0595929391172987,-0.218688959860184,-0.6012118557448944,-0.3761010283648043,-0.21355235241948023,0.05959293911729868,0.218688959860184,0.6012118557448944,0.3761010283648043,0.21355235241948023,0.05959293911729868
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,155,31000155,MM,0.0009612999856472015,True,0.610534495237731,0.1952586231574882,1.735966808806178,0.7267815411696126,1.1047979455405743,0.11053449523773096,0.1952586231574882,0.23596680880617793,-0.2732184588303874,0.10479794554057431,0.11053449523773096,0.1952586231574882,0.23596680880617793,0.2732184588303874,0.10479794554057431
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,155,31000155,MLE,2.519676600000821,True,0.8929021853190119,0.5463713580483608,2.870788126641353,0.978011919097761,0.45295662813995347,0.3929021853190119,0.5463713580483608,1.370788126641353,-0.021988080902239027,-0.5470433718600465,0.3929021853190119,0.5463713580483608,1.370788126641353,0.021988080902239027,0.5470433718600465
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,156,31000156,MM,0.0006746000144630671,True,0.511350364980026,-0.12162028364272137,1.668307740867878,0.6443307198989803,0.804916078651084,0.011350364980025951,-0.12162028364272137,0.16830774086787792,-0.3556692801010197,-0.19508392134891595,0.011350364980025951,0.12162028364272137,0.16830774086787792,0.3556692801010197,0.19508392134891595
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,156,31000156,MLE,2.42562769993674,True,0.5428896176716504,-0.08015102288106764,1.742556242886063,0.6602216677280638,0.74482438256381,0.04288961767165045,-0.08015102288106764,0.24255624288606303,-0.3397783322719362,-0.25517561743619,0.04288961767165045,0.08015102288106764,0.24255624288606303,0.3397783322719362,0.25517561743619
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,157,31000157,MM,0.0008105000015348196,True,0.27321356890805365,-0.28133339362093945,1.1846470044590034,0.653761167185146,0.9601137943643352,-0.22678643109194635,-0.28133339362093945,-0.3153529955409966,-0.346238832814854,-0.039886205635664806,0.22678643109194635,0.28133339362093945,0.3153529955409966,0.346238832814854,0.039886205635664806
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,157,31000157,MLE,3.0056931000435725,True,0.4611522196955043,0.03961392771587308,1.4212793394463406,0.8133279869789091,0.842017470834117,-0.038847780304495705,0.03961392771587308,-0.07872066055365945,-0.18667201302109093,-0.15798252916588296,0.038847780304495705,0.03961392771587308,0.07872066055365945,0.18667201302109093,0.15798252916588296
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,158,31000158,MM,0.0015427001053467393,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,158,31000158,MLE,2.8316525000846013,True,0.024826745502292528,-1.8108301181638287,0.7581609913320259,0.07381550460767808,1.3449383165094912,-0.4751732544977075,-1.8108301181638287,-0.7418390086679741,-0.926184495392322,0.34493831650949125,0.4751732544977075,1.8108301181638287,0.7418390086679741,0.926184495392322,0.34493831650949125
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,159,31000159,MM,0.0014758000615984201,True,0.45191540298274896,-0.12453987351740459,1.6695642236537322,0.7300579821302041,0.6160826950458362,-0.04808459701725104,-0.12453987351740459,0.16956422365373225,-0.2699420178697959,-0.38391730495416376,0.04808459701725104,0.12453987351740459,0.16956422365373225,0.2699420178697959,0.38391730495416376
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,159,31000159,MLE,0.9707106999121606,True,0.5136799231527637,-0.030870084650999018,1.7984827934085568,0.7481107955615612,0.5028658246615271,0.013679923152763673,-0.030870084650999018,0.29848279340855677,-0.25188920443843876,-0.49713417533847293,0.013679923152763673,0.030870084650999018,0.29848279340855677,0.25188920443843876,0.49713417533847293
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,160,31000160,MM,0.001221699989400804,True,0.2451786078695593,-0.4600600114444564,1.1575010859146446,0.5996699019396052,1.366384889163956,-0.2548213921304407,-0.4600600114444564,-0.3424989140853554,-0.40033009806039477,0.36638488916395606,0.2548213921304407,0.4600600114444564,0.3424989140853554,0.40033009806039477,0.36638488916395606
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,160,31000160,MLE,3.01135270006489,True,0.36557967849939926,-0.2030217369823101,1.3163675578348817,0.8331046234955719,1.2966788788314938,-0.13442032150060074,-0.2030217369823101,-0.18363244216511831,-0.1668953765044281,0.2966788788314938,0.13442032150060074,0.2030217369823101,0.18363244216511831,0.1668953765044281,0.2966788788314938
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,161,31000161,MM,0.0016293000662699342,True,0.6615187526972405,0.06838298571590518,2.0726607550058254,1.002276325189783,0.6016629398327868,0.16151875269724048,0.06838298571590518,0.5726607550058254,0.002276325189783046,-0.39833706016721315,0.16151875269724048,0.06838298571590518,0.5726607550058254,0.002276325189783046,0.39833706016721315
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,161,31000161,MLE,1.689684999990277,True,0.5806681910484457,-0.08978411280539553,1.9052411153150772,0.8710675910882341,0.6944998675430658,0.08066819104844569,-0.08978411280539553,0.4052411153150772,-0.12893240891176594,-0.3055001324569342,0.08066819104844569,0.08978411280539553,0.4052411153150772,0.12893240891176594,0.3055001324569342
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,162,31000162,MM,0.0015615999000146985,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,162,31000162,MLE,3.0034442000323907,True,0.9102793425549677,0.5470765374970166,2.4745434999562215,1.32768669030549,1.9196019356420817,0.4102793425549677,0.5470765374970166,0.9745434999562215,0.32768669030549,0.9196019356420817,0.4102793425549677,0.5470765374970166,0.9745434999562215,0.32768669030549,0.9196019356420817
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,163,31000163,MM,0.0008573000086471438,True,0.4390652917839076,-0.2091493545027,1.6127656414691063,0.6632877637052955,0.7503278075132783,-0.060934708216092426,-0.2091493545027,0.11276564146910628,-0.3367122362947045,-0.24967219248672168,0.060934708216092426,0.2091493545027,0.11276564146910628,0.3367122362947045,0.24967219248672168
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,163,31000163,MLE,2.8299075999530032,True,0.39211259164230217,-0.28142595162688255,1.5186638984663154,0.6445273942678966,0.8299864950241004,-0.10788740835769783,-0.28142595162688255,0.018663898466315443,-0.3554726057321034,-0.17001350497589962,0.10788740835769783,0.28142595162688255,0.018663898466315443,0.3554726057321034,0.17001350497589962
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,164,31000164,MM,0.001549100037664175,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,164,31000164,MLE,3.0006311999168247,True,0.15379418583240276,-0.4546219570532423,0.9524147655696884,0.6966219182820168,1.559685930645085,-0.3462058141675972,-0.4546219570532423,-0.5475852344303116,-0.3033780817179832,0.559685930645085,0.3462058141675972,0.4546219570532423,0.5475852344303116,0.3033780817179832,0.559685930645085
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,165,31000165,MM,0.0009775999933481216,True,0.19735417492747093,-0.6570882895447606,1.1154509903362757,0.7418426401354203,1.0651705840927477,-0.3026458250725291,-0.6570882895447606,-0.3845490096637243,-0.25815735986457966,0.06517058409274767,0.3026458250725291,0.6570882895447606,0.3845490096637243,0.25815735986457966,0.06517058409274767
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,165,31000165,MLE,3.0417059999890625,True,0.1744806716937414,-0.7015564426588212,1.0757361725218741,0.802930129250986,1.0950416829421683,-0.3255193283062586,-0.7015564426588212,-0.42426382747812585,-0.19706987074901405,0.0950416829421683,0.3255193283062586,0.7015564426588212,0.42426382747812585,0.19706987074901405,0.0950416829421683
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,166,31000166,MM,0.0015904000028967857,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,166,31000166,MLE,3.003710300079547,True,0.07563358964516492,-0.8420976907655396,0.8216916030731958,0.08648695442571683,1.503161358644169,-0.4243664103548351,-0.8420976907655396,-0.6783083969268042,-0.9135130455742831,0.503161358644169,0.4243664103548351,0.8420976907655396,0.6783083969268042,0.9135130455742831,0.503161358644169
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,167,31000167,MM,0.0015519000589847565,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,167,31000167,MLE,2.8599175000563264,True,0.29569854240108734,0.09546248486113133,1.0026613917053788,1.2163950128016148,1.4589608477415654,-0.20430145759891266,0.09546248486113133,-0.4973386082946212,0.21639501280161477,0.4589608477415654,0.20430145759891266,0.09546248486113133,0.4973386082946212,0.21639501280161477,0.4589608477415654
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,168,31000168,MM,0.0007968000136315823,True,0.2527753892469189,-0.4818955462451475,1.1875085920528106,0.704671943602513,1.073894273173685,-0.2472246107530811,-0.4818955462451475,-0.31249140794718944,-0.29532805639748705,0.07389427317368491,0.2472246107530811,0.4818955462451475,0.31249140794718944,0.29532805639748705,0.07389427317368491
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,168,31000168,MLE,3.016396400053054,True,0.42915797366508335,-0.11912754536917404,1.4306039315390626,0.901969090799278,0.9310883814390618,-0.07084202633491665,-0.11912754536917404,-0.06939606846093738,-0.098030909200722,-0.06891161856093819,0.07084202633491665,0.11912754536917404,0.06939606846093738,0.098030909200722,0.06891161856093819
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,169,31000169,MM,0.001545800012536347,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,169,31000169,MLE,0.7919696000171825,True,0.7816979215713725,0.21832476767585762,2.333065875014799,0.7867972051532546,0.39616247982387187,0.2816979215713725,0.21832476767585762,0.8330658750147988,-0.21320279484674542,-0.6038375201761281,0.2816979215713725,0.21832476767585762,0.8330658750147988,0.21320279484674542,0.6038375201761281
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,170,31000170,MM,0.001555299968458712,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,170,31000170,MLE,2.7836490999907255,True,0.6388589874038976,0.3307001252782799,1.4142858025915916,1.424844030483874,0.8541589396917897,0.13885898740389757,0.3307001252782799,-0.08571419740840835,0.4248440304838741,-0.1458410603082103,0.13885898740389757,0.3307001252782799,0.08571419740840835,0.4248440304838741,0.1458410603082103
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,171,31000171,MM,0.0015558999730274081,False,,,,,,,,,,,,,,,
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,171,31000171,MLE,1.849147400003858,True,0.47018728747663774,0.1273111671701451,1.2084131205118769,1.1690980999945788,1.4949184961578519,-0.02981271252336226,0.1273111671701451,-0.2915868794881231,0.1690980999945788,0.4949184961578519,0.02981271252336226,0.1273111671701451,0.2915868794881231,0.1690980999945788,0.4949184961578519
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,172,31000172,MM,0.0018910999642685056,True,0.7420439864798052,0.38022943853376673,1.9112919680932787,1.2027073711168772,0.5154518988315346,0.24204398647980518,0.38022943853376673,0.4112919680932787,0.2027073711168772,-0.48454810116846536,0.24204398647980518,0.38022943853376673,0.4112919680932787,0.2027073711168772,0.48454810116846536
300,medium,1.5,balanced,0.5,0.0,1.5,1.0,1.0,172,31000172,MLE,2.4013403999852017,True,0.47615434620608377,-0.07955488293311189,1.5520919616133007,0.9021183718649575,0.7264149591696857,-0.023845653793916233,-0.07955488293311189,0.05209196161330065,-0.09788162813504253,-0.2735850408303143,0.023845653793916233,0.07955488293311189,0.05209196161330065,0.09788162813504253,0.2735850408303143
