n,delta_label,delta,p_label,p_true,ratio_label,variance_ratio,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,p_error,mu1_error,mu2_error,sigma1_sq_error,sigma2_sq_error,p_abs_error,mu1_abs_error,mu2_abs_error,sigma1_sq_abs_error,sigma2_sq_abs_error
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,69,920020069,MM,0.0020194000098854303,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,69,920020069,MLE,0.9177508000284433,True,0.48332006738868577,0.0031403446558783328,1.181709736632134,1.0356819227791467,8.778816709546096,-0.01667993261131423,0.0031403446558783328,0.06367574788223918,0.035681922779146724,-0.2211832904539044,0.01667993261131423,0.0031403446558783328,0.06367574788223918,0.035681922779146724,0.2211832904539044
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,70,920020070,MM,0.0018878999399021268,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,70,920020070,MLE,1.2039771999698132,True,0.49282749408075494,-0.04494062028811593,1.1966434969026465,1.3101539941079756,8.466657009157593,-0.007172505919245065,-0.04494062028811593,0.07860950815275158,0.3101539941079756,-0.5333429908424066,0.007172505919245065,0.04494062028811593,0.07860950815275158,0.3101539941079756,0.5333429908424066
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,71,920020071,MM,0.001927300007082522,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,71,920020071,MLE,1.0000906999921426,True,0.5159895702512157,0.061691913228618236,1.2805500579233506,1.1719558081943044,9.663225421361323,0.015989570251215723,0.061691913228618236,0.16251606917345573,0.17195580819430445,0.6632254213613233,0.015989570251215723,0.061691913228618236,0.16251606917345573,0.17195580819430445,0.6632254213613233
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,73,920020073,MM,0.0025757000548765063,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,73,920020073,MLE,0.9252190999686718,True,0.5474276406834427,-0.022928019843117552,1.336745269009674,1.1955672339220358,7.762726472707199,0.04742764068344274,-0.022928019843117552,0.21871128025977904,0.1955672339220358,-1.2372735272928006,0.04742764068344274,0.022928019843117552,0.21871128025977904,0.1955672339220358,1.2372735272928006
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,74,920020074,MM,0.0032941000536084175,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,74,920020074,MLE,0.9155133999884129,True,0.5069893065469747,0.022138715201982954,1.107763836426794,0.9334169232265285,9.179504879032244,0.006989306546974716,0.022138715201982954,-0.0102701523231008,-0.06658307677347153,0.179504879032244,0.006989306546974716,0.022138715201982954,0.0102701523231008,0.06658307677347153,0.179504879032244
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,72,920020072,MM,0.0032811000710353255,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,72,920020072,MLE,1.0741808000020683,True,0.45133006240400714,-0.04573364847230442,1.024313240582367,0.8925822048183484,8.55578961202108,-0.04866993759599286,-0.04573364847230442,-0.09372074816752796,-0.10741779518165162,-0.4442103879789201,0.04866993759599286,0.04573364847230442,0.09372074816752796,0.10741779518165162,0.4442103879789201
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,75,920020075,MM,0.0019817999564111233,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,75,920020075,MLE,0.9532184000127017,True,0.43438346938111055,-0.027870560764960098,0.9352101734189908,0.8458344233978664,8.168348066224503,-0.06561653061888945,-0.027870560764960098,-0.18282381533090408,-0.1541655766021336,-0.8316519337754968,0.06561653061888945,0.027870560764960098,0.18282381533090408,0.1541655766021336,0.8316519337754968
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,77,920020077,MM,0.001965699950233102,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,77,920020077,MLE,0.806792400078848,True,0.402156303535712,0.034682534271026855,0.9273981340586144,0.6608874445621613,8.426602755968219,-0.09784369646428798,0.034682534271026855,-0.19063585469128053,-0.3391125554378387,-0.5733972440317814,0.09784369646428798,0.034682534271026855,0.19063585469128053,0.3391125554378387,0.5733972440317814
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,76,920020076,MM,0.0019420000026002526,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,76,920020076,MLE,0.9344482999294996,True,0.48777017211866586,-0.09198136862893065,1.0356526343681738,0.9439939858426266,9.099104733726659,-0.012229827881334143,-0.09198136862893065,-0.08238135438172112,-0.056006014157373385,0.09910473372665862,0.012229827881334143,0.09198136862893065,0.08238135438172112,0.056006014157373385,0.09910473372665862
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,80,920020080,MM,0.0019522999646142125,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,80,920020080,MLE,0.6660551000386477,True,0.5054556039992977,-0.024341434571795554,0.9796911997840843,0.8671566882547442,9.453880269556029,0.005455603999297676,-0.024341434571795554,-0.13834278896581065,-0.13284331174525577,0.4538802695560289,0.005455603999297676,0.024341434571795554,0.13834278896581065,0.13284331174525577,0.4538802695560289
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,78,920020078,MM,0.001981099951080978,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,78,920020078,MLE,0.7491091000847518,True,0.5506006178555415,-0.03533676739759045,1.304228193263889,1.1008324833790586,9.743732327859872,0.050600617855541485,-0.03533676739759045,0.18619420451399415,0.10083248337905859,0.7437323278598722,0.050600617855541485,0.03533676739759045,0.18619420451399415,0.10083248337905859,0.7437323278598722
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,79,920020079,MM,0.003227400011382997,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,79,920020079,MLE,0.8490071999840438,True,0.5188063456543964,0.08068452293911989,1.0412696087823605,1.0884093413257565,9.351054188425621,0.018806345654396428,0.08068452293911989,-0.07676437996753438,0.08840934132575651,0.3510541884256213,0.018806345654396428,0.08068452293911989,0.07676437996753438,0.08840934132575651,0.3510541884256213
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,81,920020081,MM,0.0019977999618276954,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,81,920020081,MLE,0.9193582999287173,True,0.473898418550433,-0.019501348437476255,1.2572519128927118,0.9316678878797336,8.576401426994856,-0.02610158144956698,-0.019501348437476255,0.13921792414281686,-0.06833211212026635,-0.4235985730051439,0.02610158144956698,0.019501348437476255,0.13921792414281686,0.06833211212026635,0.4235985730051439
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,82,920020082,MM,0.0019826999632641673,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,82,920020082,MLE,0.7500119000906125,True,0.4989802342619626,-0.001649754479257634,1.06333793864854,0.9446604057627932,8.710045964475283,-0.0010197657380374148,-0.001649754479257634,-0.05469605010135492,-0.0553395942372068,-0.2899540355247172,0.0010197657380374148,0.001649754479257634,0.05469605010135492,0.0553395942372068,0.2899540355247172
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,83,920020083,MM,0.002702999976463616,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,83,920020083,MLE,0.8372108000330627,True,0.4950352149636525,0.08017914065522423,1.1558729709442195,1.0431310373926523,9.309740473759318,-0.004964785036347508,0.08017914065522423,0.03783898219432458,0.04313103739265234,0.3097404737593177,0.004964785036347508,0.08017914065522423,0.03783898219432458,0.04313103739265234,0.3097404737593177
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,86,920020086,MM,0.00202250003349036,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,86,920020086,MLE,0.9260309000965208,True,0.4698502417146543,-0.08000096893465916,1.2224544790260583,0.9514189656718681,8.835345428717083,-0.030149758285345718,-0.08000096893465916,0.1044204902761634,-0.04858103432813188,-0.1646545712829166,0.030149758285345718,0.08000096893465916,0.1044204902761634,0.04858103432813188,0.1646545712829166
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,85,920020085,MM,0.002023400040343404,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,85,920020085,MLE,1.1723409000551328,True,0.482528838099317,-0.13808429073650705,1.266988067267692,0.9936883845802615,8.736984168796212,-0.017471161900682985,-0.13808429073650705,0.14895407851779718,-0.006311615419738459,-0.2630158312037878,0.017471161900682985,0.13808429073650705,0.14895407851779718,0.006311615419738459,0.2630158312037878
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,84,920020084,MM,0.0020098999375477433,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,84,920020084,MLE,1.2314794999547303,True,0.5143182386940329,-0.0644613309593432,1.3624750476457308,1.1264051769294794,8.748404191897489,0.014318238694032925,-0.0644613309593432,0.2444410588958359,0.1264051769294794,-0.25159580810251114,0.014318238694032925,0.0644613309593432,0.2444410588958359,0.1264051769294794,0.25159580810251114
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,87,920020087,MM,0.0019304000306874514,True,0.6182426187638125,0.30400031107067715,1.2145917930314467,1.8633825763491838,10.519104928091584,0.11824261876381248,0.30400031107067715,0.0965578042815518,0.8633825763491838,1.5191049280915845,0.11824261876381248,0.30400031107067715,0.0965578042815518,0.8633825763491838,1.5191049280915845
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,87,920020087,MLE,0.7828374000964686,True,0.4835749869579112,0.043318357781121,1.221237624773135,0.8642351611702708,8.905548624229398,-0.01642501304208882,0.043318357781121,0.10320363602324001,-0.13576483882972923,-0.09445137577060159,0.01642501304208882,0.043318357781121,0.10320363602324001,0.13576483882972923,0.09445137577060159
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,88,920020088,MM,0.0020360000198706985,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,88,920020088,MLE,0.9441785000963137,True,0.4711992506824242,-0.02939423352986748,1.281051192636647,0.7769680683054585,8.744644327446759,-0.028800749317575813,-0.02939423352986748,0.16301720388675212,-0.2230319316945415,-0.2553556725532413,0.028800749317575813,0.02939423352986748,0.16301720388675212,0.2230319316945415,0.2553556725532413
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,89,920020089,MM,0.00209500000346452,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,89,920020089,MLE,1.076048200018704,True,0.4747886995998407,0.006874133949335697,1.3690869955024425,1.0414252034007214,8.023572705946728,-0.025211300400159287,0.006874133949335697,0.2510530067525476,0.04142520340072142,-0.9764272940532717,0.025211300400159287,0.006874133949335697,0.2510530067525476,0.04142520340072142,0.9764272940532717
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,91,920020091,MM,0.003702700021676719,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,91,920020091,MLE,0.9029588000848889,True,0.5918832487415018,0.03564644816826146,1.3646217908176377,1.2861128185100106,9.531041159846545,0.09188324874150178,0.03564644816826146,0.24658780206774278,0.2861128185100106,0.531041159846545,0.09188324874150178,0.03564644816826146,0.24658780206774278,0.2861128185100106,0.531041159846545
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,90,920020090,MM,0.00216480006929487,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,90,920020090,MLE,1.0027112000389025,True,0.5125838074440456,-0.04028182440781281,1.1696678023187865,1.0583729873334735,8.624358142005743,0.012583807444045636,-0.04028182440781281,0.05163381356889163,0.058372987333473514,-0.37564185799425687,0.012583807444045636,0.04028182440781281,0.05163381356889163,0.058372987333473514,0.37564185799425687
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,92,920020092,MM,0.0033916999818757176,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,92,920020092,MLE,1.0006406999891624,True,0.5043573962019902,0.0350373936546432,1.0749979281567812,1.235425235636519,8.744805926313452,0.00435739620199016,0.0350373936546432,-0.04303606059311371,0.23542523563651896,-0.2551940736865479,0.00435739620199016,0.0350373936546432,0.04303606059311371,0.23542523563651896,0.2551940736865479
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,93,920020093,MM,0.002075499971397221,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,93,920020093,MLE,1.0326331000542268,True,0.48385862731567497,-0.14956105327479927,1.4636974310470277,1.1781415952280216,9.591120944942814,-0.016141372684325028,-0.14956105327479927,0.34566344229713275,0.17814159522802164,0.5911209449428139,0.016141372684325028,0.14956105327479927,0.34566344229713275,0.17814159522802164,0.5911209449428139
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,94,920020094,MM,0.0016793999820947647,True,0.4176345372887578,-0.005238838403552659,1.113528277938838,0.7460943232795421,7.824144624551992,-0.08236546271124218,-0.005238838403552659,-0.004505710811056884,-0.25390567672045794,-1.1758553754480081,0.08236546271124218,0.005238838403552659,0.004505710811056884,0.25390567672045794,1.1758553754480081
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,94,920020094,MLE,1.0322308000177145,True,0.48255385682326046,0.11193125568925724,1.1446208260500736,1.0674903460480794,8.486131832414324,-0.017446143176739537,0.11193125568925724,0.026586837300178745,0.06749034604807935,-0.5138681675856756,0.017446143176739537,0.11193125568925724,0.026586837300178745,0.06749034604807935,0.5138681675856756
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,98,920020098,MM,0.002015799982473254,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,98,920020098,MLE,0.69304160005413,True,0.45875617036815913,-0.053582562371794526,0.9732326571748467,0.7238558964146876,8.375883682921708,-0.04124382963184087,-0.053582562371794526,-0.14480133157504815,-0.2761441035853124,-0.6241163170782915,0.04124382963184087,0.053582562371794526,0.14480133157504815,0.2761441035853124,0.6241163170782915
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,96,920020096,MM,0.0020891999593004584,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,96,920020096,MLE,0.8849540000082925,True,0.47640062730702304,0.08257627573909047,1.0240586110181393,1.024361631865793,9.244441057256651,-0.02359937269297696,0.08257627573909047,-0.09397537773175557,0.0243616318657931,0.2444410572566511,0.02359937269297696,0.08257627573909047,0.09397537773175557,0.0243616318657931,0.2444410572566511
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,95,920020095,MM,0.002047699992544949,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,95,920020095,MLE,1.376043300027959,True,0.4072328711446537,0.13703296694354158,0.9557729017849091,0.7508296563013378,7.789346137907354,-0.09276712885534633,0.13703296694354158,-0.16226108696498576,-0.2491703436986622,-1.210653862092646,0.09276712885534633,0.13703296694354158,0.16226108696498576,0.2491703436986622,1.210653862092646
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,99,920020099,MM,0.0020378000335767865,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,99,920020099,MLE,0.9657371999928728,True,0.42299324878242095,0.05446592788417919,1.0467802690082137,0.9275343290539393,9.13653625500372,-0.07700675121757905,0.05446592788417919,-0.07125371974168115,-0.07246567094606071,0.1365362550037208,0.07700675121757905,0.05446592788417919,0.07125371974168115,0.07246567094606071,0.1365362550037208
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,100,920020100,MM,0.002073699957691133,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,100,920020100,MLE,0.9126632999395952,True,0.4827212349126189,-0.07852660100224766,1.2475836772845603,1.117444288718321,9.322706029497821,-0.017278765087381076,-0.07852660100224766,0.12954968853466542,0.11744428871832091,0.32270602949782123,0.017278765087381076,0.07852660100224766,0.12954968853466542,0.11744428871832091,0.32270602949782123
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,97,920020097,MM,0.003319700015708804,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,97,920020097,MLE,1.4199742999626324,True,0.49053935274695987,-0.0006310984432088287,1.1414446946014036,1.194978985950242,8.4641581950079,-0.009460647253040133,-0.0006310984432088287,0.02341070585150873,0.194978985950242,-0.5358418049920992,0.009460647253040133,0.0006310984432088287,0.02341070585150873,0.194978985950242,0.5358418049920992
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,102,920020102,MM,0.002048900001682341,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,102,920020102,MLE,0.7699123000493273,True,0.5252065174724477,-0.014627229422859543,1.1484003025213765,1.0731376920617968,9.68671772393044,0.02520651747244773,-0.014627229422859543,0.03036631377148158,0.07313769206179677,0.6867177239304407,0.02520651747244773,0.014627229422859543,0.03036631377148158,0.07313769206179677,0.6867177239304407
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,103,920020103,MM,0.001736000063829124,True,0.52721823355171,-0.07760825297451629,1.1304649947748573,1.207272004945119,8.315654654405785,0.027218233551710047,-0.07760825297451629,0.012431006024962388,0.2072720049451191,-0.684345345594215,0.027218233551710047,0.07760825297451629,0.012431006024962388,0.2072720049451191,0.684345345594215
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,103,920020103,MLE,0.8239225000143051,True,0.5014474224616032,-0.061844932340316905,1.0521633156521384,1.0272187122761114,8.236679074300364,0.0014474224616032316,-0.061844932340316905,-0.06587067309775652,0.02721871227611139,-0.7633209256996363,0.0014474224616032316,0.061844932340316905,0.06587067309775652,0.02721871227611139,0.7633209256996363
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,101,920020101,MM,0.003156700055114925,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,101,920020101,MLE,1.0408607000717893,True,0.4833520908085017,0.04814652091627341,1.2259959892253798,0.8491640421127337,8.142995607242625,-0.016647909191498278,0.04814652091627341,0.10796200047548488,-0.15083595788726634,-0.8570043927573749,0.016647909191498278,0.04814652091627341,0.10796200047548488,0.15083595788726634,0.8570043927573749
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,104,920020104,MM,0.0020665000192821026,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,104,920020104,MLE,0.9181834000628442,True,0.5231968554885658,-0.036479013014871796,1.1038181929350328,1.0726015494023484,8.81602293620073,0.02319685548856576,-0.036479013014871796,-0.014215795814862098,0.07260154940234842,-0.18397706379927037,0.02319685548856576,0.036479013014871796,0.014215795814862098,0.07260154940234842,0.18397706379927037
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,106,920020106,MM,0.0018915000837296247,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,106,920020106,MLE,0.7549251000164077,True,0.5171262567333997,0.0073273044199179335,1.3448167070972228,1.0074234173902918,8.060777681113503,0.017126256733399736,0.0073273044199179335,0.22678271834732788,0.007423417390291842,-0.9392223188864968,0.017126256733399736,0.0073273044199179335,0.22678271834732788,0.007423417390291842,0.9392223188864968
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,105,920020105,MM,0.0019923000363633037,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,105,920020105,MLE,0.9185070999665186,True,0.4994052136834445,0.0014020977568470882,1.1025220950519938,1.0802639637097937,8.152796995615528,-0.0005947863165555178,0.0014020977568470882,-0.015511893697901069,0.08026396370979372,-0.8472030043844718,0.0005947863165555178,0.0014020977568470882,0.015511893697901069,0.08026396370979372,0.8472030043844718
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,107,920020107,MM,0.0019540999783203006,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,107,920020107,MLE,0.880756099941209,True,0.47248952720526916,0.0299395439345567,0.871759405392694,0.7791751950159181,8.504688237110795,-0.027510472794730845,0.0299395439345567,-0.24627458335720087,-0.22082480498408186,-0.4953117628892052,0.027510472794730845,0.0299395439345567,0.24627458335720087,0.22082480498408186,0.4953117628892052
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,110,920020110,MM,0.0032257999991998076,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,110,920020110,MLE,0.6096853000344709,True,0.5305493308621189,0.01830767045393844,0.9321549807509496,0.9036412845283115,9.000880739065696,0.030549330862118862,0.01830767045393844,-0.1858790079989453,-0.0963587154716885,0.00088073906569619,0.030549330862118862,0.01830767045393844,0.1858790079989453,0.0963587154716885,0.00088073906569619
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,108,920020108,MM,0.001956299995072186,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,108,920020108,MLE,0.9360345000168309,True,0.4276710961405303,0.04733390291706232,1.192321118005635,0.8660411124599118,8.360074372192473,-0.07232890385946972,0.04733390291706232,0.0742871292557401,-0.13395888754008822,-0.6399256278075267,0.07232890385946972,0.04733390291706232,0.0742871292557401,0.13395888754008822,0.6399256278075267
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,112,920020112,MM,0.0019579000072553754,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,112,920020112,MLE,0.8126694000093266,True,0.5285237140296961,0.06136167344705893,1.1304524394349507,1.1370852590752996,8.598661119228158,0.028523714029696112,0.06136167344705893,0.01241845068505576,0.13708525907529956,-0.4013388807718421,0.028523714029696112,0.06136167344705893,0.01241845068505576,0.13708525907529956,0.4013388807718421
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,109,920020109,MM,0.0020045998971909285,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,109,920020109,MLE,1.2717395999934524,True,0.4598217019316105,0.03898957047424446,0.9856203745769841,0.8422417787564604,7.77450215784325,-0.04017829806838952,0.03898957047424446,-0.13241361417291075,-0.15775822124353955,-1.2254978421567504,0.04017829806838952,0.03898957047424446,0.13241361417291075,0.15775822124353955,1.2254978421567504
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,111,920020111,MM,0.0019032000564038754,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,111,920020111,MLE,1.0023128000320867,True,0.47194096716305683,-0.08504797582888352,1.2034247286340451,1.06993324628763,8.90715595222738,-0.028059032836943165,-0.08504797582888352,0.08539073988415025,0.06993324628763009,-0.09284404777261912,0.028059032836943165,0.08504797582888352,0.08539073988415025,0.06993324628763009,0.09284404777261912
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,113,920020113,MM,0.0019647000590339303,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,113,920020113,MLE,0.8751218999968842,True,0.49037290523893307,-0.0182386034603285,0.8737331514834399,1.033223068557893,10.15645033223846,-0.009627094761066934,-0.0182386034603285,-0.24430083726645502,0.03322306855789292,1.1564503322384603,0.009627094761066934,0.0182386034603285,0.24430083726645502,0.03322306855789292,1.1564503322384603
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,115,920020115,MM,0.0019695000955834985,False,,,,,,,,,,,,,,,
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,115,920020115,MLE,0.6664418999571353,True,0.5152208885760508,-0.01571825544827499,1.204531660169673,0.8720155274818354,8.58626446614151,0.01522088857605075,-0.01571825544827499,0.08649767141977804,-0.12798447251816458,-0.4137355338584907,0.01522088857605075,0.01571825544827499,0.08649767141977804,0.12798447251816458,0.4137355338584907
1000,weak,0.5,balanced,0.5,ratio_9,9.0,0.0,1.118033988749895,1.0,9.0,117,920020117,MM,0.0019802999449893832,False,,,,,,,,,,,,,,,
