scenario,n,delta_label,delta,p_label,p_true,mu1_true,mu2_true,sigma1_sq_true,sigma2_sq_true,replicate,seed,method,time_sec,success,p_hat,mu1_hat,mu2_hat,sigma1_sq_hat,sigma2_sq_hat,mu1_abs_error,mu2_abs_error
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,222,1151700122,MM,0.001972300000488758,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,222,1151700122,MLE,6.483193399995798,True,0.9480559440053582,0.2775800197521992,1.6376312681543899,0.9423755137920737,0.14987575476757545,0.2775800197521992,1.1376312681543899
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,223,1151700123,MM,0.001959999994141981,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,223,1151700123,MLE,6.650785900012124,True,0.8224217244593717,0.38630959052780084,0.5581573828624123,1.1480323479884254,0.4760200546151498,0.38630959052780084,0.05815738286241234
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,224,1151700124,MM,0.001999199972487986,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,224,1151700124,MLE,6.616450799978338,True,0.8463854411174904,0.3263605321137228,0.8119549137220381,1.1372482998694025,0.569355759604838,0.3263605321137228,0.3119549137220381
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,225,1151700125,MM,0.003579000011086464,True,0.9405962485394719,0.28555382117086436,1.978081929981806,0.8558369919925111,0.3380303216713552,0.28555382117086436,1.478081929981806
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,225,1151700125,MLE,6.431776100012939,True,0.5580435043088726,-0.0404620083728753,0.9246971256555876,0.7077633463480363,0.8155376801359785,0.0404620083728753,0.4246971256555876
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,226,1151700126,MM,0.002419299999019131,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,226,1151700126,MLE,6.8610784000193235,True,0.18974330312801116,-0.43697729850636924,0.5445246285956797,0.8194085195994523,0.866427210308468,0.43697729850636924,0.04452462859567974
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,227,1151700127,MM,0.0031587000121362507,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,227,1151700127,MLE,6.721176299994113,True,0.295620989909216,0.09406753378714935,0.5613563149888525,1.1336198809127758,0.9457707812087481,0.09406753378714935,0.06135631498885252
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,228,1151700128,MM,0.002029199997195974,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,228,1151700128,MLE,5.704821599996649,True,0.3540363135052785,-0.11644512502853918,0.626672430825991,0.7587428959592601,0.9460817804972721,0.11644512502853918,0.126672430825991
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,229,1151700129,MM,0.004069799993885681,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,229,1151700129,MLE,6.75566210001125,True,0.12734980569973378,-0.9548737894643426,0.5699688486090211,0.5823839720636432,0.8957149186159311,0.9548737894643426,0.06996884860902108
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,230,1151700130,MM,0.0019420000026002526,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,230,1151700130,MLE,6.751313599990681,True,0.18540733267404527,-0.34602480134681823,0.5550052935608354,1.0484389402019683,0.8843916013657214,0.34602480134681823,0.05500529356083539
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,231,1151700131,MM,0.0019529999990481883,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,231,1151700131,MLE,6.696924599993508,True,0.1471582827067431,-0.637591032785762,0.5368415700730071,0.6491556927513789,0.9907134438960391,0.637591032785762,0.036841570073007146
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,232,1151700132,MM,0.001990699995076284,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,232,1151700132,MLE,6.622268200007966,True,0.8441673485491235,0.41669239901785177,0.42890859696847566,0.9871031020984905,1.6523674614140982,0.41669239901785177,0.07109140303152434
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,233,1151700133,MM,0.0019028999959118664,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,233,1151700133,MLE,6.86611279999488,True,0.6408370957079216,0.3715076002403174,0.3992349018818336,0.831367054633853,1.321583102612091,0.3715076002403174,0.10076509811816642
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,236,1151700136,MM,0.0022541999933309853,True,0.5894757703337343,-0.10847604383625248,1.054625710607459,0.7560377757742391,0.694352802133586,0.10847604383625248,0.554625710607459
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,236,1151700136,MLE,4.22083959999145,True,0.45911769259580903,-0.2389315297232384,0.8850411521917813,0.7152128682355944,0.7691164961607879,0.2389315297232384,0.38504115219178126
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,234,1151700134,MM,0.0020687000069301575,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,234,1151700134,MLE,6.70472609999706,True,0.21381180499350982,0.09288963916370645,0.4607446710649661,1.2527431766906125,0.950227868024803,0.09288963916370645,0.03925532893503392
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,235,1151700135,MM,0.00213350000558421,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,235,1151700135,MLE,6.641309400001774,True,0.24810833790478345,0.37385857702175784,0.4211903918060087,1.4219324974028398,0.8973371486174297,0.37385857702175784,0.0788096081939913
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,237,1151700137,MM,0.001914600026793778,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,237,1151700137,MLE,6.301816000021063,True,0.29806420007909806,-0.21930578681790341,0.643319359179566,0.9148909396648377,0.8512434534587718,0.21930578681790341,0.14331935917956595
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,238,1151700138,MM,0.001887099992018193,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,238,1151700138,MLE,6.732537399977446,True,0.16861509668509272,-0.6142824184132887,0.555779198165407,0.6331607100909539,0.8625323246669635,0.6142824184132887,0.055779198165406996
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,239,1151700139,MM,0.00289499998325482,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,239,1151700139,MLE,6.962222100002691,True,0.2042959289370583,-0.6254781694230082,0.6931863281743896,0.5539649582676739,0.7831822301399924,0.6254781694230082,0.19318632817438963
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,241,1151700141,MM,0.002055399992968887,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,241,1151700141,MLE,6.07843920000596,True,0.43716657308801693,0.43825052975976936,0.45255041513511657,1.1331181315235308,0.9537836294084683,0.43825052975976936,0.04744958486488343
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,240,1151700140,MM,0.0021855999948456883,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,240,1151700140,MLE,6.903992699983064,True,0.1924326912457005,0.07669947868286621,0.47198941777399234,1.3327267497359354,0.9283985054394689,0.07669947868286621,0.028010582226007663
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,242,1151700142,MM,0.0032030000002123415,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,242,1151700142,MLE,7.000680299999658,True,0.20631188667254288,-0.4492359301261979,0.6305583544013343,0.7102782292182369,0.9490504240036627,0.4492359301261979,0.13055835440133434
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,243,1151700143,MM,0.0020702000183518976,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,243,1151700143,MLE,7.071657899999991,True,0.22817460423261993,0.03357203424926609,0.5515915203104783,1.2066965180894635,0.8438842437545779,0.03357203424926609,0.05159152031047831
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,244,1151700144,MM,0.003181999985827133,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,244,1151700144,MLE,7.230048000026727,True,0.6937609820884,0.38187060216284796,0.5179625698811163,1.227541130576753,0.5778541920991488,0.38187060216284796,0.01796256988111633
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,245,1151700145,MM,0.0032593999931123108,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,245,1151700145,MLE,7.016826900013257,True,0.8184101339463409,0.37716039641861515,0.6548543691078986,1.1796852573105467,0.5303899311684552,0.37716039641861515,0.15485436910789863
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,246,1151700146,MM,0.00203719999990426,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,246,1151700146,MLE,6.8108009999850765,True,0.8236693885114151,0.33608880696677584,0.502919080637485,0.9253685722586713,1.51332066757647,0.33608880696677584,0.0029190806374850276
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,247,1151700147,MM,0.0020265000057406723,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,247,1151700147,MLE,6.849222000018926,True,0.832631992834317,0.358298146228873,0.8754313916828371,1.1475136201632314,0.36448383790560884,0.358298146228873,0.3754313916828371
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,248,1151700148,MM,0.003140199987683445,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,248,1151700148,MLE,6.455577499989886,True,0.20402357378973857,0.031279293394330714,0.4653694930761045,1.186317601519601,0.9944338556893534,0.031279293394330714,0.03463050692389552
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,249,1151700149,MM,0.0019700999837368727,True,0.5486404083733213,-0.05899676319241415,0.8859025800057991,0.8768305008154663,0.8666565429483336,0.05899676319241415,0.38590258000579913
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,249,1151700149,MLE,6.257736700004898,True,0.7889798577056851,0.13617567274018175,1.2323598721567635,0.9373626471007522,0.728442460989466,0.13617567274018175,0.7323598721567635
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,250,1151700150,MM,0.002011900010984391,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,250,1151700150,MLE,6.52006410001195,True,0.27913026417193315,0.3451713714520902,0.41472046254063216,1.722819433260951,0.7878982887645718,0.3451713714520902,0.08527953745936784
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,251,1151700151,MM,0.0014897000219207257,True,0.012830017155894002,-1.5611132314607932,0.4177671547582573,0.48948138355662313,1.0290429005672035,1.5611132314607932,0.08223284524174268
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,251,1151700151,MLE,6.767879299994092,True,0.6446661090528987,0.25281569559432787,0.6455797786579769,1.1222071930356943,0.880668220357136,0.25281569559432787,0.1455797786579769
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,252,1151700152,MM,0.0032589000184088945,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,252,1151700152,MLE,6.596905799990054,True,0.8999115043017241,0.36509699598052986,0.5764856106729812,1.1418636105578472,0.16660989609592083,0.36509699598052986,0.07648561067298121
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,253,1151700153,MM,0.0022089999984018505,True,0.9893139071607274,0.3750431145127665,3.0335590165838617,0.9786825959876785,0.15995877762856353,0.3750431145127665,2.5335590165838617
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,253,1151700153,MLE,6.5139743000036106,True,0.6724479728938882,0.27449917955642256,0.6681865086804245,0.8596118400058553,1.3203099244486185,0.27449917955642256,0.1681865086804245
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,254,1151700154,MM,0.0022743000008631498,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,254,1151700154,MLE,6.49509029998444,True,0.19017991535335946,0.3185708673373434,0.396595544186585,1.5774701733925485,0.9594512134141489,0.3185708673373434,0.10340445581341501
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,255,1151700155,MM,0.0037646999990101904,True,0.9764584401420564,0.3821877243139968,1.9939655400754033,0.9726089910531782,0.5967360257013046,0.3821877243139968,1.4939655400754033
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,255,1151700155,MLE,6.69838419998996,True,0.2492251541905783,0.22947686351778582,0.4834206734200955,0.7132358471863641,1.1103926266027093,0.22947686351778582,0.01657932657990452
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,256,1151700156,MM,0.001972900005057454,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,256,1151700156,MLE,6.5906530000211205,True,0.08330439687988304,-0.8975401622044354,0.5219775579906838,0.41679252101556563,0.935896174309334,0.8975401622044354,0.021977557990683794
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,257,1151700157,MM,0.003333200002089143,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,257,1151700157,MLE,6.621222400019178,True,0.2522894507792537,0.31212486102037007,0.3840782347601613,1.4817474222958351,0.8017602771680029,0.31212486102037007,0.11592176523983871
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,259,1151700159,MM,0.003104900009930134,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,259,1151700159,MLE,6.134329300024547,True,0.35876074148749876,-0.08172309429862801,0.6377191020196923,0.9355626322279691,0.9914530408594212,0.08172309429862801,0.13771910201969229
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,258,1151700158,MM,0.001360399997793138,True,0.0656692063696529,-0.02043340209888994,0.41365488998033395,0.4381523371629043,1.0500988176202761,0.02043340209888994,0.08634511001966605
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,258,1151700158,MLE,6.585794699989492,True,0.4191311165830384,0.25294869287948485,0.4805387174784649,0.8218363664146248,1.1438151660235196,0.25294869287948485,0.019461282521535117
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,260,1151700160,MM,0.002014599973335862,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,260,1151700160,MLE,6.57712940001511,True,0.8040737530510784,0.36900578076715523,0.435604943339402,0.8999073043942044,1.509519249036132,0.36900578076715523,0.06439505666059803
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,261,1151700161,MM,0.001805800013244152,True,0.7123760952018585,0.13812571311442706,1.1062201592329484,0.9134506269754384,0.7292529429323471,0.13812571311442706,0.6062201592329484
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,261,1151700161,MLE,6.725332000001799,True,0.17086721317481324,-0.5393598609714026,0.6135708807402749,0.6804227704426071,0.9020538793690469,0.5393598609714026,0.11357088074027488
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,262,1151700162,MM,0.001980300003197044,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,262,1151700162,MLE,6.803557399980491,True,0.30612581814491213,0.2152411847387688,0.46597565183507417,0.9163307442321904,1.0549214398444522,0.2152411847387688,0.03402434816492583
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,263,1151700163,MM,0.001996399980271235,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,263,1151700163,MLE,6.886525099980645,True,0.5813781050368392,0.09891857503285702,0.7487556685407772,0.9134819374213254,1.0680114175009872,0.09891857503285702,0.24875566854077724
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,265,1151700165,MM,0.0020600999996531755,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,265,1151700165,MLE,6.685858199984068,True,0.8451393717821205,0.3842851252039216,0.4516593700815884,0.9719928286845427,1.7529295346279448,0.3842851252039216,0.04834062991841159
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,264,1151700164,MM,0.002874600002542138,True,0.7063158589523636,0.006353452637151924,1.2546655991345053,0.7354311007474896,0.6371383052728603,0.006353452637151924,0.7546655991345053
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,264,1151700164,MLE,6.820137299975613,True,0.6927662555773771,0.01640530307572754,1.1769471919066605,0.7578734799116836,0.7099113656635057,0.01640530307572754,0.6769471919066605
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,266,1151700166,MM,0.0022695999941788614,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,266,1151700166,MLE,6.649049500003457,True,0.2173629453343916,0.22119058844894188,0.4881426648582281,1.2396013821670764,0.9646208235433233,0.22119058844894188,0.011857335141771896
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,267,1151700167,MM,0.003145900001982227,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,267,1151700167,MLE,6.366120599996066,True,0.1888604705363724,0.362007800255693,0.4257002205285037,1.8520530450010597,0.8208687566766891,0.362007800255693,0.0742997794714963
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,268,1151700168,MM,0.0021068999776616693,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,268,1151700168,MLE,6.601091799995629,True,0.7079266140315844,0.34663038632613574,0.46834996480893215,0.8936598589549591,1.5301536825616155,0.34663038632613574,0.03165003519106785
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,269,1151700169,MM,0.0025384000036865473,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,269,1151700169,MLE,6.901087900012499,True,0.8999041674506032,0.377158269895942,0.6269949475798751,1.1277364609005869,0.11567089563512911,0.377158269895942,0.12699494757987506
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,270,1151700170,MM,0.0032693000102881342,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,270,1151700170,MLE,6.7997920000052545,True,0.7145871748253679,0.08884468525294578,1.051318865164348,0.846107729612505,0.6798704654528843,0.08884468525294578,0.5513188651643479
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,271,1151700171,MM,0.0018572999979369342,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,271,1151700171,MLE,6.839014900004258,True,0.37723311488930844,0.08304734700855618,0.5847949047370052,1.1212041598807634,0.9147504730568059,0.08304734700855618,0.08479490473700524
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,272,1151700172,MM,0.0019271999772172421,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,272,1151700172,MLE,6.058715699997265,True,0.8646547293907576,0.18769926038321175,1.3253212392146907,0.9659564210219808,1.0028816878647233,0.18769926038321175,0.8253212392146907
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,273,1151700173,MM,0.0023345999943558127,True,0.0940240770495586,-0.8303174983035665,0.548117292718942,0.6145507492085328,0.8886079538267416,0.8303174983035665,0.04811729271894205
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,273,1151700173,MLE,6.859011299995473,True,0.4681193232798281,0.023930481815351335,0.7657900175628612,0.9684783649462877,0.8165417676854849,0.023930481815351335,0.26579001756286125
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,274,1151700174,MM,0.001994399994146079,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,274,1151700174,MLE,6.694125600013649,True,0.6517422354064677,0.3401746432877364,0.5928467238068119,0.9293939423534593,1.1716537111580287,0.3401746432877364,0.09284672380681191
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,275,1151700175,MM,0.001993299985770136,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,275,1151700175,MLE,6.756113300012657,True,0.2215000634571909,-0.0015956713549796057,0.6077693555647385,1.2162728633098223,0.9221720732527817,0.0015956713549796057,0.10776935556473854
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,276,1151700176,MM,0.001166999980341643,True,0.3714072212665284,-0.24327470004609392,0.8233772735116849,0.6299186518547463,0.788610622451808,0.24327470004609392,0.3233772735116849
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,276,1151700176,MLE,6.571784800005844,True,0.2540974828874579,-0.34652818027449717,0.6907966583972649,0.6081978812775943,0.8537415187291556,0.34652818027449717,0.1907966583972649
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,277,1151700177,MM,0.002239299996290356,True,0.9736998602254279,0.42980186470597503,0.7770997673548534,0.926053236404598,1.649348149341843,0.42980186470597503,0.2770997673548534
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,277,1151700177,MLE,6.723020699981134,True,0.6162415407309456,0.31514309440321403,0.6377229638388756,0.8833935762049793,0.9880500227312619,0.31514309440321403,0.1377229638388756
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,278,1151700178,MM,0.0023951999901328236,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,278,1151700178,MLE,6.134772799996426,True,0.5750261691176854,0.34324357466180744,0.5015820817554553,0.9184129047426718,1.2415716626747557,0.34324357466180744,0.0015820817554552669
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,279,1151700179,MM,0.0032697999849915504,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,279,1151700179,MLE,6.768928699981188,True,0.7330343024416593,0.20691717809413562,1.0480044833017612,0.9781264617744881,0.7647484900051311,0.20691717809413562,0.5480044833017612
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,280,1151700180,MM,0.0019245999865233898,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,280,1151700180,MLE,6.738861999998335,True,0.9044531160476059,0.2687310690236758,1.7103193779701245,0.9814284666238745,0.2755101497013005,0.2687310690236758,1.2103193779701245
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,281,1151700181,MM,0.0025385000044479966,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,281,1151700181,MLE,6.8899361999938264,True,0.7648842344643841,0.1761221397226407,1.0737871886235866,0.9301097400209676,0.7285163516783578,0.1761221397226407,0.5737871886235866
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,282,1151700182,MM,0.0020456000056583434,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,282,1151700182,MLE,6.602877299999818,True,0.7501345959055717,0.4175250072850386,0.44207981664867124,0.8387613549915514,1.3587292710377534,0.4175250072850386,0.05792018335132876
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,283,1151700183,MM,0.0029612999933306128,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,283,1151700183,MLE,6.502769899991108,True,0.43155054197898507,0.33326228603991825,0.4400857351260421,1.4227224027470262,0.7753142237134216,0.33326228603991825,0.0599142648739579
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,284,1151700184,MM,0.0022247000015340745,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,284,1151700184,MLE,6.6431040999887045,True,0.8333234620724158,0.19655536065987714,1.4407093987452648,0.8728953418728476,0.5490556558369464,0.19655536065987714,0.9407093987452648
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,286,1151700186,MM,0.0031521999917458743,True,0.46773142599981304,-0.18696856066420026,0.8440070741322213,0.7983060213318496,0.7492873549223381,0.18696856066420026,0.3440070741322213
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,286,1151700186,MLE,3.8381230999948457,True,0.6583417190499662,0.0399442725949226,0.9819471908557394,0.898788824020212,0.7186464507700656,0.0399442725949226,0.48194719085573945
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,285,1151700185,MM,0.0012456999975256622,True,0.41918102548206676,-0.2194334573197641,0.8633794478275829,0.6714752628022267,0.7239125076819471,0.2194334573197641,0.3633794478275829
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,285,1151700185,MLE,5.670113699976355,True,0.5430656963785409,-0.05582786207398634,0.9625082143134198,0.7480065692250125,0.708742867786453,0.05582786207398634,0.4625082143134198
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,289,1151700189,MM,0.0019644999993033707,False,,,,,,,
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,289,1151700189,MLE,6.180440999974962,True,0.052983098538658395,-0.9120668110031643,0.49201111565045635,0.4078621488246914,0.9227011276160672,0.9120668110031643,0.007988884349543646
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,288,1151700188,MM,0.0019342000014148653,True,0.49673872931462376,-0.17819726068873937,0.9255473680243813,0.7251888554107929,0.7145762156851432,0.17819726068873937,0.4255473680243813
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,288,1151700188,MLE,6.809507099998882,True,0.743160840992405,0.09807021438099692,1.185149187725289,0.8512410165952886,0.647202195713018,0.09807021438099692,0.6851491877252891
plateau,1500,weak,0.5,unbalanced,0.2,0.0,0.5,1.0,1.0,287,1151700187,MM,0.0023327000089921057,True,0.7666738924138365,0.26314877977446394,0.9286490243991516,1.0167837232367822,0.8634853315160821,0.26314877977446394,0.42864902439915165
